TIMESTAMP ECG(microV)
789051757990436480 -123
789051757998130816 -104
789051758005825280 -97
789051758013519616 -75
789051758021213952 -73
789051758028908288 -68
789051758036602752 -42
789051758044297088 -30
789051758051991424 -28
789051758059685760 -14
789051758067380224 -16
789051758075074560 -47
789051758082768896 -35
789051758090463232 7
789051758098157696 0
789051758105852032 0
789051758113546368 54
789051758121240704 85
789051758128935168 66
789051758136629504 75
789051758144323840 130
789051758152018176 127
789051758159712640 54
789051758167406976 21
789051758175101312 42
789051758182795648 66
789051758190490112 87
789051758198184448 75
789051758205878784 16
789051758213573120 16
789051758221267584 56
789051758228961920 4
789051758236656256 -56
789051758244350592 18
789051758252045056 78
789051758259739392 -30
789051758267433728 -113
789051758275128064 -35
789051758282822528 26
789051758290516864 -11
789051758298211200 -30
789051758305905536 14
789051758313600000 16
789051758321294336 -42
789051758328988684 -71
789051758336683008 -23
789051758344377344 78
789051758352071808 111
789051758359766144 26
789051758367460480 -47
789051758375154816 -33
789051758382849280 11
789051758390543616 2
789051758398237952 -59
789051758405932288 -78
789051758413626752 -33
789051758421321088 14
789051758429015424 -9
789051758436709760 -97
789051758444404224 -108
789051758452098560 -63
789051758459792896 -66
789051758467487232 75
789051758475181696 483
789051758482876032 826
789051758490570368 769
789051758498264704 395
789051758505959168 -7
789051758513653504 -149
789051758521347840 -33
789051758529042176 -44
789051758536736640 -194
789051758544430976 -111
789051758552125312 63
789051758559819648 7
789051758567514112 -111
789051758575208448 -73
789051758582902784 -4
789051758590597120 -14
789051758598291584 -35
789051758605985920 -21
789051758613680256 -11
789051758621374592 23
789051758629069056 68
789051758636763392 56
789051758644457728 40
789051758652152064 52
789051758659846528 66
789051758667540864 63
789051758675235200 71
789051758682929536 106
789051758690624000 144
789051758698318336 156
789051758706012672 144
789051758713707008 146
789051758721401472 151
789051758729095808 137
789051758736790144 111
789051758744484480 71
789051758752178944 73
789051758759873280 116
789051758767567616 94
789051758775261952 47
789051758782956416 56
789051758790650752 66
789051758798345088 44
789051758806039424 28
789051758813733888 33
789051758821428224 40
789051758829122560 33
789051758836816896 11
789051758844511360 9
789051758852205696 14
789051758859900032 4
789051758867594368 16
789051758875288832 30
789051758882983168 21
789051758890677560 35
789051758898371840 54
789051758906066176 23
789051758913760640 2
789051758921454976 52
789051758929149312 78
789051758936843648 26
789051758944538112 -9
789051758952232448 -4
789051758959926784 -9
789051758967621120 -30
789051758975315584 -40
789051758983009920 -9
789051758990704256 11
789051758998398592 -9
789051759006093056 -30
789051759013787392 -56
789051759021481728 -87
789051759029176064 -16
789051759036870528 272
789051759044564864 700
789051759052259200 918
789051759059953536 674
789051759067648000 120
789051759075342336 -262
789051759083036672 -215
789051759090731008 -73
789051759098425472 -66
789051759106119808 -47
789051759113814144 -73
789051759121508480 -130
789051759129202944 -54
789051759136897280 7
789051759144591616 -71
789051759152285952 -101
789051759159980416 -30
789051759167674752 0
789051759175369088 -40
789051759183063424 -59
789051759190757888 -7
789051759198452224 40
789051759206146560 9
789051759213840896 -42
789051759221535360 -37
789051759229229696 30
789051759236924032 99
789051759244618368 106
789051759252312832 63
789051759260007168 47
789051759267701504 52
789051759275395840 59
789051759283090304 80
789051759290784640 59
789051759298478976 16
789051759306173312 44
789051759313867776 108
789051759321562112 75
789051759329256448 -61
789051759336950784 -104
789051759344645248 -26
789051759352339584 -2
789051759360033920 -59
789051759367728256 -73
789051759375422720 -23
789051759383117056 -9
789051759390811392 -35
789051759398505728 -37
789051759406200192 -35
789051759413894528 -44
789051759421588864 -33
789051759429283200 -28
789051759436977664 -33
789051759444672000 -14
789051759452366436 -7
789051759460060800 -26
789051759467755136 -18
789051759475449600 9
789051759483143936 4
789051759490838272 -11
789051759498532608 -7
789051759506227072 7
789051759513921408 -16
789051759521615744 -73
789051759529310080 -80
789051759537004544 -40
789051759544698880 -47
789051759552393216 -68
789051759560087552 -47
789051759567782016 -26
789051759575476352 -26
789051759583170688 -26
789051759590865024 -40
789051759598559488 -89
789051759606253824 -104
789051759613948160 -7
789051759621642496 203
789051759629336960 483
789051759637031296 674
789051759644725632 563
789051759652419968 158
789051759660114432 -210
789051759667808768 -241
789051759675503104 -92
789051759683197440 -73
789051759690891904 -116
789051759698586240 -106
789051759706280576 -99
789051759713974912 -80
789051759721669376 -47
789051759729363712 -49
789051759737058048 -59
789051759744752384 -47
789051759752446848 -49
789051759760141184 -54
789051759767835520 -30
789051759775529856 -2
789051759783224320 -7
789051759790918656 -26
789051759798612992 -7
789051759806307328 14
789051759814001792 -16
789051759821696128 4
789051759829390464 85
789051759837084800 82
789051759844779264 28
789051759852473600 44
789051759860167936 92
789051759867862272 82
789051759875556736 40
789051759883251072 40
789051759890945408 68
789051759898639744 73
789051759906334208 49
789051759914028544 18
789051759921722880 18
789051759929417216 30
789051759937111680 23
789051759944806016 11
789051759952500352 23
789051759960194688 42
789051759967889152 33
789051759975583488 -2
789051759983277824 2
789051759990972160 47
789051759998666624 54
789051760006360960 18
789051760014055312 0
789051760021749632 -9
789051760029443968 -21
789051760037138432 -23
789051760044832768 -11
789051760052527104 2
789051760060221440 -7
789051760067915904 -28
789051760075610240 -37
789051760083304576 -52
789051760090998912 -52
789051760098693376 -30
789051760106387712 -23
789051760114082048 -30
789051760121776384 -33
789051760129470848 -37
789051760137165184 -49
789051760144859520 -56
789051760152553856 -52
789051760160248320 -37
789051760167942656 -47
789051760175636992 -42
789051760183331328 -9
789051760191025792 -14
789051760198720128 -33
789051760206414464 -44
789051760214108800 -71
789051760221803264 21
789051760229497600 284
789051760237191936 528
789051760244886272 575
789051760252580736 381
789051760260275072 23
789051760267969408 -201
789051760275663744 -111
789051760283358208 0
789051760291052544 -66
789051760298746880 -92
789051760306441216 -26
789051760314135680 -21
789051760321830016 -40
789051760329524352 -23
789051760337218688 -23
789051760344913152 -47
789051760352607488 -44
789051760360301824 -2
789051760367996160 18
789051760375690624 -14
789051760383384960 -37
789051760391079296 0
789051760398773632 54
789051760406468096 66
789051760414162432 63
789051760421856768 73
789051760429551104 56
789051760437245568 26
789051760444939904 44
789051760452634240 80
789051760460328576 87
789051760468023040 89
789051760475717376 89
789051760483411712 92
789051760491106048 99
789051760498800512 92
789051760506494848 73
789051760514189184 78
789051760521883520 87
789051760529577984 80
789051760537272320 68
789051760544966656 49
789051760552660992 49
789051760560355456 54
789051760568049792 30
789051760575744188 30
789051760583438464 56
789051760591132800 47
789051760598827264 14
789051760606521600 4
789051760614215936 -11
789051760621910272 -40
789051760629604736 -42
789051760637299072 -23
789051760644993408 -35
789051760652687744 -56
789051760660382208 -59
789051760668076544 -66
789051760675770880 -89
789051760683465216 -99
789051760691159680 -75
789051760698854016 -49
789051760706548352 -56
789051760714242688 -59
789051760721937152 -44
789051760729631488 -56
789051760737325824 -66
789051760745020160 -66
789051760752714624 -82
789051760760408960 -97
789051760768103296 -94
789051760775797632 -92
789051760783492096 -85
789051760791186432 -73
789051760798880768 -71
789051760806575104 -71
789051760814269568 -63
789051760821963904 -75
789051760829658240 -97
789051760837352576 -18
789051760845047040 210
789051760852741376 457
789051760860435712 518
789051760868130048 300
789051760875824512 -44
789051760883518848 -210
789051760891213184 -137
789051760898907520 -63
789051760906601984 -92
789051760914296320 -92
789051760921990656 -56
789051760929684992 -59
789051760937379456 -68
789051760945073792 -54
789051760952768128 -47
789051760960462464 -59
789051760968156928 -68
789051760975851264 -56
789051760983545600 -40
789051760991239936 -42
789051760998934400 -33
789051761006628736 -4
789051761014323072 2
789051761022017408 2
789051761029711872 9
789051761037406208 7
789051761045100544 9
789051761052794880 28
789051761060489344 42
789051761068183680 37
789051761075878016 18
789051761083572352 30
789051761091266816 63
789051761098961152 66
789051761106655488 42
789051761114349824 30
789051761122044288 35
789051761129738624 40
789051761137433064 35
789051761145127040 30
789051761152820992 33
789051761160514944 23
789051761168208896 9
789051761175902848 7
789051761183596800 14
789051761191290752 4
789051761198984704 -21
789051761206678656 -37
789051761214372608 -28
789051761222066560 -28
789051761229760512 -30
789051761237454464 -16
789051761245148416 -14
789051761252842368 -33
789051761260536320 -35
789051761268230272 -30
789051761275924224 -40
789051761283618176 -35
789051761291312128 -18
789051761299006080 -14
789051761306700032 -14
789051761314393984 -11
789051761322087936 -14
789051761329781888 -11
789051761337475840 -7
789051761345169792 -21
789051761352863744 -42
789051761360557696 -44
789051761368251648 -35
789051761375945600 -33
789051761383639552 -26
789051761391333504 -16
789051761399027456 -21
789051761406721408 -23
789051761414415232 -7
789051761422109184 7
789051761429803136 -16
789051761437497088 -52
789051761445191040 28
789051761452884992 305
789051761460578944 610
789051761468272896 670
789051761475966848 416
789051761483660800 35
789051761491354752 -168
789051761499048704 -89
789051761506742656 0
789051761514436608 -54
789051761522130560 -73
789051761529824512 -21
789051761537518464 -23
789051761545212416 -44
789051761552906368 -23
789051761560600320 -2
789051761568294272 -4
789051761575988224 -4
789051761583682176 -4
789051761591376128 -9
789051761599070080 -2
789051761606764032 28
789051761614457984 49
789051761622151936 44
789051761629845888 37
789051761637539840 44
789051761645233792 61
789051761652927744 71
789051761660621696 78
789051761668315648 97
789051761676009600 125
789051761683703552 130
789051761691397504 92
789051761699091424 59
789051761706785792 71
789051761714480128 87
789051761722174592 73
789051761729868928 52
789051761737563264 61
789051761745257600 92
789051761752952064 89
789051761760646400 42
789051761768340736 0
789051761776035072 11
789051761783729536 56
789051761791423872 68
789051761799118208 49
789051761806812544 47
789051761814507008 33
789051761822201344 7
789051761829895680 7
789051761837590016 21
789051761845284480 9
789051761852978816 -16
789051761860673152 -18
789051761868367488 -11
789051761876061952 -21
789051761883756288 -33
789051761891450624 -30
789051761899144960 -28
789051761906839424 -37
789051761914533760 -16
789051761922228096 7
789051761929922432 2
789051761937616896 -16
789051761945311232 -47
789051761953005568 -61
789051761960699904 -40
